response_id,target_id,interaction_type,label,event,target_text,target_created_at,response_text,response_created_at,Times_Labeled
1021473245579628544,1021341698734030848,Reply,Explicit_Denial,General_Terms,,,@realDonaldTrump You are lying again.,2018-07-23 19:12:54+00:00,2
1022100556402356224,1021341698734030848,Reply,Explicit_Denial,General_Terms,,,"@realDonaldTrump Liar - on so many, man levels.",2018-07-25 12:45:37+00:00,2
1021409989313941504,1021403022541447168,Reply,Explicit_Denial,General_Terms,,,@Jim_Jordan Stop with the lies...and propaganda BS  go read what and how you need a visa application  JIM ...4 FEDERAL JUDGES SIGN off on them your wacko you need help ..just like you did not hear the young men,2018-07-23 15:01:32+00:00,2
1021427091487813632,1021403022541447168,Reply,Queries,General_Terms,,,@Jim_Jordan What about Ohio State? Now over 150 students have come forward. You claim you didn’t know? Either you are as stupid as an anvil or you are lying. Either way you aren’t fit to hold office.,2018-07-23 16:09:30+00:00,1
1021777868127383552,1021403022541447168,Reply,Explicit_Denial,General_Terms,,,@Jim_Jordan Everything in this tweet is a lie. I would think a ratbag who ignored sexual abuse on his watch should shut up and it call attention to himself.,2018-07-24 15:23:22+00:00,2
1021492587138633728,1021478284893331456,Reply,Explicit_Denial,General_Terms,"a sickening example of content discrimination, violation of First Amendment. I hope they do it so the victims can sue https://t.co/VMa24EhzDW",2018-07-23 19:32:55+00:00,"@JRubinBlogger There is no First Amenment right to a security clearance, dingbat. Good luck with that lawsuit 😂😂😂😂",2018-07-23 20:29:45+00:00,2
1021715734265774080,1021285942097858560,Reply,Explicit_Denial,General_Terms,"Our top export partner is the US 🇺🇸 with whom we trade on WTO terms.

We need more ambassadors for a sensible withdrawal based on the World Trade Organisation to combat Remainers' scandalous ""cliff-edge"" scare stories.

https://t.co/cCj9fMHGIC",2018-07-23 06:48:37+00:00,"@LeaveEUOfficial Why would you lie like this. The first thing you say is an absolute out and out utter lie . #JUSTMORELEAVELIES
Appalling !
#stopbrexitnow!",2018-07-24 11:16:28+00:00,2
1021385145146736640,1021216755740565504,Reply,Explicit_Denial,General_Terms,Time to re-think the FISA warrant process.  Everything we worried abt—spying on Americans for a political agenda—seemed to have happened here.,2018-07-23 02:13:42+00:00,@IngrahamAngle Quit lying to the American people @IngrahamAngle.  The process worked properly and was approved by four different judges appointed by 3 Republican presidents. Page described himself as an “informal adviser” to the Kremlin in 2013.,2018-07-23 13:22:49+00:00,2
1021394363891494912,1021371143834521600,Reply,Comment,General_Terms,"With Trump's ALL CAPS tweet at Iran, it's like he is preparing to attack them because he can't negotiate properly. https://t.co/og8nIIq3JJ",2018-07-23 12:27:11+00:00,@GeorgeTakei Ok Sulu. What exactly did the O admin actually negotiate w mullahs in Iran except givin them billions in bribes n making the situations in the mid east n Israel much worse? What about the Iranians? O totally ignored their please for freedom. Ur a fake spaceman and a fake pundit,2018-07-23 13:59:27+00:00,1
1021500281194983424,1021498293166190592,Reply,Implicit_Denial,General_Terms,Josh and Kaz are clearly a stronger couple than Dani and Jack and this lie detector test just proved it. #LoveIsland,2018-07-23 20:52:26+00:00,@africanhateyou The lie detector is fake ffs did you not hear want Ian said at the start,2018-07-23 21:00:20+00:00,1
1021708929435422720,1021488241613127680,Reply,Explicit_Denial,General_Terms,I know it’s become the new normal in US broadcasting but it still baffles me. @MSNBC has a presenter and four pundits all beating up on Trump. @FoxNews has presenter and four pundits defending Trump. Wouldn’t it be better TV + better for democracy to mix them up?,2018-07-23 20:12:29+00:00,"@afneil @MSNBC @FoxNews Don’t even pretend like the coverage is equal. Trump has 50% support on Fox. Many segments like Sheppard Smith are v anti Trump. The other news is 95% critical. 

This is why the media is hated. THERE IS NO BALANCE. It’s all totally corrupted propaganda",2018-07-24 10:49:25+00:00,2
1021406295772008448,1021400590587449344,Reply,Explicit_Denial,General_Terms,"Suicide attack at Kabul airport leaves 14 dead.
Was probably aimed at returning Uzbek Warlord VP who was unharmed.
This must be what the US means by ""winning""
https://t.co/eKW6Db086c https://t.co/i6ZHn9gDZg",2018-07-23 14:24:12+00:00,@Ian56789 False flag ..notice the shoe (sandal) back center stage!,2018-07-23 14:46:52+00:00,2
1021260748998303744,1021249675729530880,Reply,Comment,General_Terms,"High sugar, urea level: Nawaz shifts to hospital today https://t.co/ANDcoNSxMJ",2018-07-23 04:24:31+00:00,@TimesofIslambad Another fake from london  Harley st  specilist,2018-07-23 05:08:31+00:00,1
1021534557734989824,968981659348623360,Reply,Implicit_Support,General_Terms,"AP poll finds 57 percent of Americans believe President Trump is racist, including majorities of blacks and Hispanics, and nearly half of whites. https://t.co/jvXWZzbDh3",2018-02-28 22:50:05+00:00,"@AP 57% of Americans believe the lies and #FakeNews you sold them? Wow @AP, you must be proud! George Soros might even take you all out for a celebratory dinner. Won't that be delightful?",2018-07-23 23:16:32+00:00,1
1021198568370171904,1021061854108536832,Reply,Implicit_Denial,General_Terms,"North Korea is humiliating Trump.

Russia is celebrating that Trump belongs to them.

The Trump Foundation's crimes have been exposed.

Michael Cohen has tapes.

Robert Mueller is closing in.

Somebody take away the nuclear weapons, please. 

#25thAmendment #25thAmendmentNow",2018-07-22 15:58:11+00:00,"@TheDailyEdge @MKNightmare7 U Democrats, Leftist are all going to be in a hell off a shock when u find out the lies and brainwashing u've been under for a long time. U will see the light. #QAnon",2018-07-23 01:01:26+00:00,1
1021537886049583104,1021497445543550976,Reply,Explicit_Denial,General_Terms,Let there be no mistake. Today trump tested the water by having @PressSec say trump was considering revoking security clearance on 6 Intelligence. The ONLY reason this is being considered is to punish them for not hiding/supporting trumps treason.  Trump IS a traitor! #LockHimUp,2018-07-23 20:49:04+00:00,@stantampa @MamaRose2017 @PressSec They don't have security clearance anymore. Just another lie.,2018-07-23 23:29:45+00:00,2
1021489823423627264,1021437454996385792,Reply,Explicit_Denial,General_Terms,"I do not understand Men who dont take care of their women, all in the name of ""She's independent"". If you don't take care of her someone else will. https://t.co/qzUziVMajV",2018-07-23 16:50:41+00:00,"@julietibrahim The choice between the Truth and a Lie is Silence.
Instead of saying things that will redicule u b4  the public .... please choose Silence.  stop encouraging infidelity and find a  better way to  add  value to the mind of your followers through  good communications",2018-07-23 20:18:46+00:00,2
1021452104437645312,1005056563994820608,Reply,Explicit_Denial,General_Terms,"Today, our colleagues from @ICICIBank’s Talap branch in Kannur reaffirmed our commitment to the #MyCleanIndia movement. https://t.co/lNeto2ImTe",2018-06-08 11:58:52+00:00,"@CKforCleanIndia @ICICIBank #icici Bank...is the worst bank
They very confidently shared the ombudsman NO. To the customer to get rid of him but that no. Never works...they are well aware of the same.

THERE IS NO CLIENT SERVICE POST SELLING IS DONE...even it that is fraud by there team",2018-07-23 17:48:54+00:00,2
1021442919788687360,1021374132158648320,Reply,Explicit_Denial,General_Terms,"Since a young age, we've been taught to not put batteries in our mouth because it is dangerous and toxic. But now, people are putting batteries in their mouth more often than ever. https://t.co/mLbK6hEbvP",2018-07-23 12:39:03+00:00,"@no_vaping_advo Erm... the picture clearly shows where the mouthpiece is. The mouthpiece is the piece that goes between your lips when vaping. Even if you'd try to vape from the wrong end (where the battery is), the battery is still inside the device. Vaping with battery in mouth = impossible.",2018-07-23 17:12:24+00:00,2
1021538709223755776,1021205208821510144,Reply,Explicit_Denial,General_Terms,JC was clearly in the wrong here. Everyone knows not to use that word. He was trying to get a reaction out of Bayleigh. Midget is 1% of the level of offensive compared to the term he used.,2018-07-23 01:27:49+00:00,@TrashByMichael I usually agree with you but not this time.  They both were wrong to use those words.  It doesn't matter the level if offense. He should never use that word.  But you can't discount what he went thru just cause you don't like him.,2018-07-23 23:33:02+00:00,2
1021405262945705984,1021404343688458240,Reply,Explicit_Denial,General_Terms,"“The fact that he wants to buddy-up to someone like Putin and seems to be so malleable isn’t strong,” says a former Marine corporal. “It’s scary, it’s embarrassing, and it’s shameful.” https://t.co/jNdfjoEofo by @MartinKuz and @peterson__scott",2018-07-23 14:39:06+00:00,"@csmonitor @MartinKuz @peterson__scott Keep your friends close, and your enemies closer. What's wrong with trying to have a better relationship with our global adversaries like Russia and China. 
Not shameful at all. The constant anti-trump is rhetoric is what's shameful. #MAGA",2018-07-23 14:42:46+00:00,2
1021278943104720896,1021254603856400384,Reply,Explicit_Denial,General_Terms,You know what’s amazing? How a client thinks they can get free sessions from you...NO YOU ARE A CLIENT! A MONEY SOURCE. That is it,2018-07-23 04:44:06+00:00,"@vanitypussy wrong. people are FAR MORE than that, people are MADE in the IMAGE of GOD ALMIGHTY. The bible-God's Word, says 'the love of money is the root of all evil'. NOTHING'S FREE. even salvation cost Jesus his life. Life is all about knowing God through Jesus. MONEY IS NOTHING.",2018-07-23 06:20:49+00:00,2
1021778229638520832,1021753458347716608,Reply,Explicit_Denial,General_Terms,Our Country is doing GREAT. Best financial numbers on the Planet. Great to have USA WINNING AGAIN!,2018-07-24 13:46:22+00:00,@realDonaldTrump Can’t belief your numbers.. too many lies.,2018-07-24 15:24:48+00:00,2
1021849537881796608,1021759623907426304,Reply,Explicit_Denial,General_Terms,"The attorney general of the united states just joined a chant of ""lock her up"" at an event in DC.",2018-07-24 14:10:52+00:00,"@DafnaLinzer That’s incorrect dumbass, watch the tape, he repeatedly the statement once laughingly. Then made a joke that he’d heard that a lot during the campaign.  Stop w the fake news 🤡",2018-07-24 20:08:09+00:00,2
1022155927296851968,1021887240803426304,Reply,Explicit_Denial,General_Terms,,,@Jim_Jordan Give up the lying for Trump &amp; future Presidential run! It will never happen! You are only making a fool of yourself.,2018-07-25 16:25:38+00:00,2
1022108284256436224,1021887240803426304,Reply,Explicit_Denial,General_Terms,,,"@Jim_Jordan Comey &amp; McCabe do not have their security clearances.  Also, I woud not be accusing people of lying when you are lying wbout your knowledge of sexual assault at your university.  What a f*****g hypocrite?",2018-07-25 13:16:19+00:00,2
1021873483305893888,1021807996609986560,Reply,Comment,General_Terms,"'Neither the initial application in October 2016, nor any of the renewals, disclose or reference the role of the DNC, Clinton campaign, or any party/campaign in funding Steele's efforts.' Remarkable how many seem deeply invested in denying this is true. https://t.co/A36Lq7D16G",2018-07-24 17:23:05+00:00,@ByronYork @SaraCarterDC The fake news media can't even whisper that Trump may be right! https://t.co/BQWTKbWhYE,2018-07-24 21:43:18+00:00,1
1021926935457411072,1021836832449941504,Reply,Explicit_Denial,General_Terms,"Encouraging to see the benefits of tax reform -- small businesses are hiring, and wage growth is gaining across the United States. Now, Congress needs to pass Rep. Davis's H.R 4486. I am a cosponsor, and it is crucial we ensure these tax cuts for Illinois families are permanent. https://t.co/tkiRC6zsBI",2018-07-24 19:17:40+00:00,"@RepHultgren That’s. A. Lie. 

Wage growth is not growing. Quite the opposite. 

Stop lying. 

https://t.co/WFWQkV0HEZ",2018-07-25 01:15:42+00:00,2
1021814417514803200,1021798823197388800,Reply,Explicit_Denial,General_Terms,For more information go to https://t.co/2qg5XzJ1H8 https://t.co/EbwSJTEWvD,2018-07-24 16:46:38+00:00,@ACTBrigitte Do you know that you are lying and giving false statements about Islam thinking that it must be same like other religions.I hope a prominent Muslim or Muslim organizations pull you 2 court 4 lying &amp;inciting hate in society &amp;that the judge asks U to bring forth evidences,2018-07-24 17:48:36+00:00,2
1021856878043824128,1021855304127008768,Reply,Explicit_Denial,General_Terms,Now Trump fears Russia will meddle in the election to help Democrats https://t.co/rCsJlr3Z8v,2018-07-24 20:31:04+00:00,"@NBCPolitics No, he doesn't. Why would you repeat an obvious lie as truth?",2018-07-24 20:37:19+00:00,2
1021769203769126912,1021751470561976320,Reply,Queries,General_Terms,JUST IN: Heavy Storm Hits APC as 36 Senators Decamp to Other Parties https://t.co/uLKDqnznnh https://t.co/C2NJa5rSxx,2018-07-24 13:38:28+00:00,@yawazobiafm that's the fake news we are talking r,2018-07-24 14:48:56+00:00,1
1021867864448491520,1021867391976857600,Reply,Explicit_Denial,General_Terms,"#Greece rejected #Turkeys assistance with #Greecefires
Saying 'it's going to rain soon'..
So much indoctrinated hatred that they're willing to watch it burn. How does one live with so much hatred!  
Shame on you @tsipras_eu
#Yunanistan",2018-07-24 21:19:06+00:00,"@AussieYazz @tsipras_eu This is not true, stop spreading false rumors.",2018-07-24 21:20:58+00:00,2
1021903177262743552,1021902526860414976,Reply,Explicit_Denial,General_Terms,"Trump's threat to revoke Obama-era security clearances is a brazen attempt to silence critics, not protect national security, writes @FrankFigliuzzi1.

What exactly does Trump not want us to know about? https://t.co/kYsqQSp4YK",2018-07-24 23:38:43+00:00,"@NBCNewsTHINK @FrankFigliuzzi1 LOL he’s not taking away their voice, they can still be anonymous sources spewing lies!!",2018-07-24 23:41:18+00:00,2
1021692042924240896,1021354266462744576,Reply,Implicit_Denial,General_Terms,"Not a particular fan of Seamus Milne but these 2009 comments about Israel are not in any way anti-Semitic. Strong comments yes, but Israel is a state created largely by European colonists. There was ethnic cleansing of the majority of the indigenous population. https://t.co/tAgAIJdDZR",2018-07-23 11:20:07+00:00,@Doylech It is one thing to lie through ignorance and another to do it consciously. The only ethnic cleansing that occurred was the arab ethnic cleansing of Jews (which they succeeded at). But I suppose you already know that.,2018-07-24 09:42:19+00:00,1
1021750641696419840,1021584022722490368,Reply,Implicit_Denial,General_Terms,"Islam is not responsible for the Toronto shooting. Muslims are not responsible, either. One person, Faisal Hussain, is responsible and only he should be held accountable. Don’t allow this tragedy to be an excuse for bigotry.",2018-07-24 02:33:05+00:00,"@nathanlean Quran (3:151) - ""Soon shall We cast terror into the hearts of the Unbelievers, for that they joined companions with Allah, for which He had sent no authority""
Hmmmmmmmmm. You buddy stand im the way of good, justice, peace and truth. You stand on the wrong side of history.",2018-07-24 13:35:10+00:00,1
1022277945581285376,1022145519064375296,Reply,Explicit_Denial,General_Terms,"If socialism is the answer, why does it fail every single time it is tried? 

🤔",2018-07-25 15:44:16+00:00,@charliekirk11 Bullshit (again),2018-07-26 00:30:29+00:00,2
1021955713390837760,1021950258492911616,Reply,Explicit_Denial,General_Terms,Who else's has been seeing all these beauty guru videos of them looking at their make-up under a tiny microscope?? Just the other night videos popped up out of nowhere and now I'm being recommended....I don't even watch beauty gurus 😂,2018-07-25 02:48:23+00:00,@JessMary_97 This is false. You watch Simply Nailogical,2018-07-25 03:10:03+00:00,2
984088299164729344,984087888378892288,Reply,Comment,Student_Marches,O'Regan may face inquiry for failure to disclose Aga Khan vacation with PM to ethics commissioner https://t.co/NdHBXvbVwH https://t.co/taYx1AmIvd,2018-04-11 15:16:50+00:00,@nationalpost Just another lying #crook liberal #elitist,2018-04-11 15:18:28+00:00,1
997524815476154368,997520196196864000,Reply,Queries,Santa_Fe_Shooting,"LATEST INFO ON #SANTAFEHIGHSCHOOL SHOOTING:
-Explosive devices found in high school
-Fewer than 10 killed, 6 hurt
-Gov. Abbott headed to Santa Fe today
-Police warn about suspicious items – DO NOT TOUCH
-Astros will have moment of silence for victims before game tonight
#khou11 https://t.co/Mwkhwfm1uI",2018-05-18 16:52:02+00:00,@BrandiKHOU Where are people getting the false 18 school shooting in 2018 number from and what is the correct number?,2018-05-18 17:10:23+00:00,2
999367533789679616,999303507533590528,Reply,Queries,Santa_Fe_Shooting,"They did nothing wrong you imbecile, so not sure what you mean by Justice.  If you mean record membership and donations then yes Justice was served.  

MSNBC’s Matthews Smears NRA: They’re ‘Immune to Justice’ (VIDEO) – True PunditTrue Pundit https://t.co/6Jb4IwSL8k",2018-05-23 14:58:17+00:00,@1Romans58 What did the nra do wrong Chris,2018-05-23 19:12:42+00:00,2
1021862063805804544,1021855954797842432,Reply,Queries,General_Terms,"I really can't describe the rollercoaster my emotions go on when I see ""25% off books"" only to find out it's FOR E-BOOKS.",2018-07-24 20:33:39+00:00,"@bweb82 And what, may I ask, is wrong with ebooks? https://t.co/KyjvN9TzDP",2018-07-24 20:57:55+00:00,2
1001300124671315968,1001288224264937472,Reply,Comment,Santa_Fe_Shooting,We should all tweet ”Why didn’t you ban bump-stocks and raise the age to  purchase firearm to 21 when you said you would? Are you afraid of the @NRA?” on every @realDonaldTrump tweet from now on,2018-05-29 02:24:50+00:00,"@51PercentofUS @NRA @realDonaldTrump @NRA probably know the truth about Little Donny’s Bone Spur lie - Oops, I let the 🐈 out of the 💼 

#POTUS #COWARD #MemorialDay18",2018-05-29 03:12:07+00:00,2
980815690658648064,980790524410986496,Reply,Implicit_Support,Student_Marches,,,@SiddonsDan3 @dav_estre @MarkMeuser Typical lying criminals at @DNC and their putrid spokesperson — @CNN @CNNPolitics,2018-04-02 14:34:17+00:00,1
982804609386336256,982646925907451904,Reply,Implicit_Support,Student_Marches,,,"@ggreenwald @M_Simonyan Yes, he got it wrong. No, it’s still russia responsibility.",2018-04-08 02:17:33+00:00,1
987966184195809280,987789815126089728,Reply,Implicit_Support,Iran_Deal,Spending my Saturday night sitting alone in the dark watching old Elaine Paige videos in YouTube. Who says I don't know how to have fun!? https://t.co/bg4RGSMuA3,2018-04-21 20:26:58+00:00,@Paauul There is absolutely nothing wrong with this. I spent last night by myself watching documentaries about train travel in Iran.,2018-04-22 08:07:48+00:00,1
994264459651633152,994204260912062464,Reply,Implicit_Support,Iran_Deal,"Many Iranians are using #WeAreHostages to echo what @realDonaldTrump said in his speech yesterday. Also, last night, they used #ThankYouTrump to show their support for US decision to leave the disastrous #IranDeal. The US media doesn't cover the real Iranians who hate this regime",2018-05-09 13:15:41+00:00,"@SGhasseminejad @realDonaldTrump I concur on the fake news.They are paid minions who aren't real journalists constantly lying, demeaning and hate filled.  
You guys in Iran don't give up. We want you to have your country back. God Bless you and stand strong. Thank you for acknowledging our Prez-means a lot.",2018-05-09 17:14:54+00:00,1
995649528446537728,995395813709774848,Reply,Explicit_Support,Iran_Deal,".@CNN is in full time pro-Khomeinist propaganda lobby mode. 

Myopic, deceptive pieces like this conflate anti-American theocratic and paid regime stooges on the street with majority of regular Iranian citizens who are actually cheering #IranDealExit and trending #ThankyouTrump. https://t.co/DOzvpDWeiI",2018-05-12 20:10:30+00:00,"@DrZuhdiJasser @CNN CNN once again lies
Make it appear all of Iran is against America withdrawing from Iran Deal

Actually the regular ppl of Iran are elated US withdrew and are on the verge of overthrowing the tyrants that have ruled in Iran and made their lives miserable.

#CNN #FakeNews",2018-05-13 12:58:40+00:00,2
997918888179347456,997557771649388544,Reply,Explicit_Support,Santa_Fe_Shooting,"Ted Cruz said the kids killed in Santa Fe today made a ""sacrifice"". No, you dumb fucking asshole, they were murdered. #SantaFeHighSchool",2018-05-18 19:21:21+00:00,"@AdrianNichols Yup, laid down their young lives for the NRA ... 'Lying Ted'",2018-05-19 19:16:18+00:00,2
998251174053720064,974008002243190784,Reply,Explicit_Support,Santa_Fe_Shooting,"I'm sick of progressive people telling 2A advocates ""it's not like we're trying to take away your guns.""

Like yea, I am.",2018-03-14 19:42:58+00:00,@MarisaKabas I’m starting to think you are correct.  There is no rational reason with these NRA people. We may need to invoke Australian gun control.,2018-05-20 17:16:41+00:00,2
999406340274520064,999319220973391872,Reply,Explicit_Support,Santa_Fe_Shooting,,,@NRA @TuckerCarlson Left is liar look at this interview how this California liberal tries to evade the questions and lie about his true intentions in the bill he proposed,2018-05-23 21:46:54+00:00,2
1000983162183471104,1000697620296290304,Reply,Explicit_Support,Santa_Fe_Shooting,"19 CHILDREN are shot a day because the @GOP is in bed with the @NRA

13 million CHILDREN go to bed hungry every night because the @GOP would rather pay their donors

1475 CHILDREN are missing because the @GOP thinks immigrants are animals

This is America...

#WhereAreTheChildren",2018-05-27 11:17:59+00:00,@The_UnSilent_ @GOP @NRA Right on!!!! And yet some wave the flag like they’ve done nothing wrong but instead they just do nothing at all!!,2018-05-28 06:12:37+00:00,2
1018815268259127296,1018600410473381888,Reply,Explicit_Support,General_Terms,Well done by our colleagues in Europe to secure a streaming partner with such a broad reach! A fantastic development for the game. https://t.co/bQcuvKKVXo,2018-07-15 20:57:17+00:00,@intltouchorg Congratulations to the organisers of this wonderful event. One of the GREATEST EVER coups for the sport of Touch Football. I’ve said for over a decade that the future of the sport lies in Europe. Onward &amp; upward for our Sport.,2018-07-16 11:11:03+00:00,2
1019870626067173376,1019629073784426496,Reply,Implicit_Support,General_Terms,"The professional anti-Trump pundits have been wrong on every prediction for over three years running, and now we are supposed to listen to their ""expert"" advice on why Trump is betraying this country?

🤔",2018-07-18 17:04:49+00:00,@charliekirk11 Well done for actually sticking with the President unlike all the other fake commentators trying to make a quick buck!,2018-07-19 09:04:40+00:00,1
1020069155989417984,1019936133147516928,Reply,Explicit_Support,General_Terms,,,@realDonaldTrump Praying for a great President!  God is with you Mr. President.  We know it is fake new sir.,2018-07-19 22:13:33+00:00,2
1020267459499225088,1020067859400151040,Reply,Explicit_Denial,General_Terms,"Judge Jeanine did a good job kicking Whoopi Goldberg’s ass on ‘The View.’

It baffles me how that show stays on the air. 

Nothing but a bunch of irrelevant women who shout people down with differences of opinion.

Who else can’t stand this show?",2018-07-19 22:08:24+00:00,@marklutchman @akvawe66 Mark you hit the nail on the head. Fake ratings is keeping it on the air!,2018-07-20 11:21:32+00:00,1
1020062872909463552,1019903518872829952,Reply,Implicit_Support,General_Terms,"Here is a recap of WOC in Ecology, Evolution, Environment and Whole Organismal Biology that I shared during my #SWEEET2018 key note #CSEE2018 https://t.co/vNyFWD1D8X",2018-07-19 11:15:22+00:00,@DNLee5 @tweedybiology Beautiful. There are so many. I wish I had had a printout of this for all the times I had to listen to fake hand wringing about increasing diversity.,2018-07-19 21:48:35+00:00,1
1020407376610906112,1020055612577779712,Reply,Explicit_Denial,General_Terms,"George Orwell on Trump and Putin, in 1945: “The creatures outside looked from pig to man, and from man to pig, and from pig to man again; but already it was impossible to say which was which.”",2018-07-19 21:19:44+00:00,"@StephenKing Sadly true
There is no difference",2018-07-20 20:37:31+00:00,1
1020789266119610368,1020105515081314304,Reply,Implicit_Support,General_Terms,The 98.6℉ Myth: Why Everything You Think You Know About Body Temperature Is a Lie — https://t.co/xFK1aebgZn https://t.co/m8GsOxuAoM,2018-07-20 00:38:02+00:00,"@mental_floss My average is ~97.6° so anything hotter &amp; I probably have a low grade temperature. I always assumed the 98.6° was probably inaccurate. Also my school wouldn't allow kids over 99° at school, so always missed the mark... I'd have a fever of 98.9° for me and my mom would make me go.",2018-07-21 21:55:01+00:00,1
1020561625408069632,1020290340417392640,Reply,Explicit_Support,General_Terms,"I hate when men act like 200 lbs is fat...like I have 30lbs of titty, a whole ass and thigh combo, and I'm 5'8.. https://t.co/1lcruONzGu",2018-07-20 12:52:27+00:00,"@_missterrible SIS YES!! I swear when I say I’m over 200lbs people think I’m lying like “there’s no way that you weigh that much” 
I’m 5’9” and got meat all over 🤷🏻‍♀️ sorrrry?",2018-07-21 06:50:27+00:00,2
1021649880031342592,1021505866762207232,Reply,Explicit_Support,General_Terms,"A lot of people complain about the non-stop anti-Trump thoughts, jokes and memes.

NEWSFLASH! We’re all tired of this shit. Next time don’t vote for a fascist traitor and we won’t have to do this again.

VOTE OUT TRUMP AND SAVE COMEDY.",2018-07-23 21:22:31+00:00,"@TheGoodGodAbove Yea, I hear that shit from people, too. All ones who voted for the clown. I think it's because they hate to be faced with their own culpability. They're responsible and some of them know they are wrong to support him.",2018-07-24 06:54:47+00:00,2
1021474244411187200,1021459185001693184,Reply,Explicit_Support,General_Terms,"On a conference call with Bobby Lashley:

I asked him who has impressed him most in #WWE since returning, he calls Roman phenomenal, but goes on to say Elias, Braun Strowman &amp; Finn Balor are some of his favourites, but he thinks Apollo Crews is underrated.",2018-07-23 18:17:02+00:00,@AlMac_GMS @GMS_WWE He’s not wrong,2018-07-23 19:16:52+00:00,2
997587416864063488,997515759281680384,Reply,Implicit_Denial,Santa_Fe_Shooting,,,"@realDonaldTrump You aren't with anyone. You filthy liar. You are just a a grotesque orange horror with blood all over the White House lawn. Clean it up. Better yet, resign: in SHAME. @NRA #SantaFeHighSchool",2018-05-18 21:19:09+00:00,1
978012036188790784,977700330954809344,Quote,Implicit_Support,Student_Marches,,,Dead ass spread this no one needs these fake misleading photos.. https://t.co/b6GhhM1j4l,2018-03-25 20:53:34+00:00,2
978452821602430976,978418572644048896,Quote,Implicit_Support,Student_Marches,"No, Emma Gonzalez did not rip up the U.S. Constitution. https://t.co/IUZ0wSuC2t https://t.co/NEWTJ0RWc0",2018-03-26 23:49:00+00:00,It was an @NRA lie https://t.co/Ruie7YN03t,2018-03-27 02:05:06+00:00,2
979436112014802944,979425196221304832,Quote,Implicit_Support,Student_Marches,,,Another of Trump's lies. Every time he opens his mouth another lie just tumbles out. https://t.co/D5wLXQUGN9,2018-03-29 19:12:20+00:00,2
978159236831154176,977963027709550592,Quote,Implicit_Support,Student_Marches,,,Ammosexuals photoshop this picture to further their false narrative that abolishment of the 2nd amendment is what gun control supporters are after and not sensible gun control. Stop believing everything the NRA and the GOP put out in attempts to fool you. #GunControlNow https://t.co/NTmzjJw1aO,2018-03-26 06:38:30+00:00,2
978602187285819392,978446653660200960,Quote,Implicit_Support,Student_Marches,Why aren’t we hearing more from Maryland kids at Great Mills High School? Why aren’t we hearing more from the armed school resource officer who saved people there? It’s always the same 2 extremist pro-gun control Parkland students in headlines. 🧐,2018-03-27 01:40:35+00:00,Fake media narrative for the libs https://t.co/7Pt1ZYQilR,2018-03-27 11:58:37+00:00,2
980163337588797440,979475222826020864,Quote,Explicit_Denial,Student_Marches,,,"😂😂💀💀 Really ?? So the @NRA is really trying to sabotage our movement by misleading society to think we want to take their second amendment. WE DON'T WANT TO BAN ALL GUNS, ALL WE ASK FOR IS FOR COMMONSENSE GUN LAWS AND THE BANNING OF ASSAULT WEAPONS!! @DLoesch https://t.co/dK7PTJgL0W",2018-03-31 19:22:04+00:00,2
981202943230832640,981202166256979968,Quote,Comment,Student_Marches,"RT's @MuradGazdiev reports as Porton Down scientists can't confirm Novichok used on Skripals was made in Russia.

MORE: https://t.co/ZUQEh7HeNQ https://t.co/1CvgSh4Afr",2018-04-03 16:10:00+00:00,The UK Lied. It was a false flag attack to blame Russia. @10DowningStreet https://t.co/978EaxZJxf,2018-04-03 16:13:06+00:00,2
979426006946779136,979178633754529792,Quote,Comment,Student_Marches,"""When you consider that 73 civilians have been killed by police bullets since 2015 and 70 of those were African American men, this is a national epidemic."" Benjamin Crump responds to the WH calling police shootings of black men a ""local matter"" https://t.co/CwlLb0Rmpc https://t.co/hokzLwJXT2",2018-03-29 02:09:13+00:00,"Lol see. This why i always say all that gun control talk is bullshit. A fucking local matter but school shootings an natioanl epidemic.  Chris rock told us ""when white kids start dying like the black kids then something gonna change"" https://t.co/IT2XTZaHn9",2018-03-29 18:32:11+00:00,2
979180347777802240,979135059415351296,Quote,Implicit_Denial,Student_Marches,The number of idiots contributing to the NRA in the seven days after the Parkland shooting increased almost 500% from the week before....sick! https://t.co/4cDLjDiXwt,2018-03-28 23:16:04+00:00,"...or so the @NRA says. They lie about so many things, it's impossible to know when they speak any truth. Remember: the late Republican Chief Justice of the Supreme Court, Warren Burger, said that the NRA was perpetrating a fraud in describing the 2nd Amendment as the NRA did. https://t.co/zQ6IEpvR6Z",2018-03-29 02:16:01+00:00,2
979315809146298368,979159791259054080,Quote,Implicit_Support,Student_Marches,"HEY @FLOTUS MY BROTHER IS LITERALLY GETTING CYBERBULLIED BY @IngrahamAngle. 

ANY COMMENTS? 

 #NeverAgain #MarchForOurLives",2018-03-29 00:54:20+00:00,@IngrahamAngle = FAKE CHRISTIAN https://t.co/cmPE4F3NQg,2018-03-29 11:14:18+00:00,2
